Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,วันและเวลา ที่ให้คำปรึกษาแนะนำ,วิธีขอรับคำปรึกษา,สถานะของผู้ขอคำปรึกษา,อาชีพ,ภูมิลำเนา (จังหวัดอื่นโปรดระบุช่องอื่นๆ),ประเภทของคดีที่ให้คำปรึกษา,"คดี
ตามมาตรา",ประเด็นที่ขอคำปรึกษา (เลือกได้หลายช่อง),ข้อเท็จจริง/ประเด็นที่ขอคำปรึกษาแนะนำ ,ผลการให้คำปรึกษาแนะนำ
,,,,,,,,,,,,,,,,,,การจัดทำคำอุทธรณ์คำพิพากษาหรือคำร้องอุทธรณ์คำสั่งไม่รับคำฟ้องไว้พิจารณาจะต้องดำเนินการอย่างไร,"คำอุทธรณ์จะต้องจัดทำเป็นหนังสือและใช้ถ้อยคำสุภาพและต้องมีรายละเอียดดังนี้
1) ชื่อที่อยู่ของผู้อุทธรณ์และชื่อคู่กรณีในอุทธรณ์
2) ข้อคัดค้านคำพิพากษาหรือคำสั่งของศาลปกครองชั้นต้น
3) คำขอของผู้อุทธรณ์
4) ลายมือชื่อผู้อุทธรณ์"
,,,,,,,,,,,,,,,,,,การร้องสอดในคดีปกครองคืออะไร,"การร้องสอด คือ การที่บุคคลภายนอกซึ่งมิได้เป็นคู่กรณีใน
ศาลปกครองมาแต่แรก ได้เข้ามาเป็นคู่กรณีภายหลังจากที่มีคดีอยู่ในศาลปกครองแล้ว ทั้งนี้ พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ. 2542 มาตรา 44 ได้กำหนดหลักเกณฑ์และวิธีการดำเนินการร้องสอดในศาลปกครองไว้ในระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. 2543 ในข้อ 78 ซึ่งได้กำหนดให้นำความในมาตรา 57 และมาตรา58 แห่งประมวลกฎหมายวิธีพิจารณาความแพ่งมาบังคับใช้โดยอนุโลม"
,,,,,,,,,,,,,,,,,,การร้องสอดมีกี่กรณี อะไรบ้าง,การร้องสอดมี 2 กรณี ได้แก่ การร้องสอดด้วยความสมัครใจและการร้องสอดโดยศาลมีหมายเรียกให้เข้ามาคดี
,,,,,,,,,,,,,,,,,,กรณีที่บุคคลภายนอกซึ่งไม่ใช่คู่กรณีในคดียื่นคำร้องขอเข้ามาในคดีโดยการร้องสอด ศาลปกครองต้องอนุญาตให้บุคคลดังกล่าวเข้ามาในคดีด้วยการร้องสอดทุกกรณี หรือไม่,ศาลปกครองมีดุลพินิจที่จะพิจารณาว่า การยื่นคำร้องขออนุญาตเข้าเป็นผู้ร้องสอด มีเหตุอันควรและความจำเป็นที่จะต้องอนุญาตตามคำร้อง หรือไม่ โดยศาลปกครองจะพิจารณาอนุญาตได้ต่อเมื่อปรากฏว่าเป็นการจำเป็นเพื่อยังให้ได้รับความรับรองคุ้มครอง หรือบังคับตามสิทธิของตนที่มีอยู่ หรือผู้ร้องสอดมีส่วนได้เสียตามกฎหมายในผลแห่งคดีนั้น แต่หากศาลปกครองชั้นต้นได้ดำเนินการแสวงหาข้อเท็จจริงและพยานหลักฐานที่จำเป็นแก่การวินิจฉัยคดีจนเกือบจะครบถ้วนแล้ว การรับคำร้องสอดของผู้ร้องและกำหนดให้ผู้ร้องเป็นคู่ความฝ่ายที่สามย่อมทำให้ศาลปกครองชั้นต้นต้องเริ่มต้นกระบวนพิจารณาใหม่ซึ่งมีแต่จะทำให้การพิจารณาคดีล่าช้าจึงไม่มีเหตุอันควรและความจำเป็นที่จะอนุญาตให้ร้องสอดเข้ามาในคดี
,,,,,,,,,,,,,,,,,,บุคคลทั่วไป  ข้าราชการ พนักงาน ลูกจ้างของหน่วยงานของรัฐจะเป็นผู้รับมอบอำนาจให้ดำเนินคดีปกครองแทนคู่กรณีได้หรือไม่,"คู่กรณีในคดีปกครองซึ่งเป็นบุคคลธรรมดา หรือนิติบุคคลอาจมอบอำนาจให้ทนายความหรือ		บุคคลอื่นซึ่งบรรลุนิติภาวะแล้วและมีความสามารถที่อาจดำเนินการแทนผู้มอบอำนาจได้     สำหรับคู่กรณีซึ่งเป็นหน่วยงานทางปกครองหรือเจ้าหน้าที่ของรัฐ อาจมอบอำนาจให้ ข้าราชการ พนักงานหรือลูกจ้าง แล้วแต่กรณี ของหน่วยงานทางปกครองนั้น หรือหน่วยงานทางปกครองที่เจ้าหน้าที่ของรัฐนั้นสังกัดอยู่ หรือพนักงานอัยการฟ้องคดีหรือดำเนินคดีปกครองแทนได้ (พระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ. 2542 มาตรา 45 วรรคท้าย ประกอบกับระเบียบที่ของประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยองค์คณะ การจ่ายสำนวน การโอนคดี การปฏิบัติหน้าที่ของตุลาการในคดีปกครอง การคัดค้านตุลาการศาลปกครอง การปฏิบัติหน้าที่ของพนักงานคดีปกครองและการมอบอำนาจให้ดำเนินคดีปกครองแทน 
พ.ศ. 2544 ข้อ 20)"
,,,,,,,,,,,,,,,,,,หนังสือมอบอำนาจให้บุคคลคนเดียวหรือหลายคนกระทำการครั้งเดียว ต้องปิดอากรแสตมป์ อย่างไร,"การมอบอำนาจให้บุคคลคนเดียวหรือหลายคนกระทำการ
ครั้งเดียว ต้องปิดอากรแสตมป์ 10  บาท ผู้ที่ต้องเสียอากร คือ 
ผู้มอบอำนาจ ผู้ที่ต้องขีดฆ่าอากร คือ ผู้รับมอบอำนาจ 
(มาตรา 104 แห่งประมวลรัษฎากร)"
,,,,,,,,,,,,,,,,,,หนังสือมอบอำนาจให้บุคคลคนเดียวหรือหลายคนร่วมกระทำการมากกว่าหนึ่งครั้ง ต้องปิดอากรแสตมป์ จำนวนเท่าไร,การมอบอำนาจให้บุคคลคนเดียวหรือหลายคนร่วมกระทำการมากกว่าครั้งเดียว ต้องปิด อากรแสตมป์ 30 บาท ผู้ที่ต้องเสียอากร คือ ผู้มอบอำนาจ ผู้ที่ต้องขีดฆ่าอากร คือ ผู้รับมอบอำนาจ (มาตรา 104 แห่งประมวลรัษฎากร)
,,,,,,,,,,,,,,,,,,กรณีผู้มอบอำนาจมีหลายคนแต่มิได้เป็นผู้มีอำนาจร่วมกันแล้วมอบอำนาจในตราสารฉบับเดียวกัน ต้องปิดอากรแสตมป์ จำนวนเท่าไร,การมอบอำนาจที่มีผู้มอบอำนาจหลายคน การปิดอากรต้องปิดอากรแสตมป์ตามรายตัว บุคคลผู้มอบคนหนึ่งเป็นเรื่องหนึ่ง (มาตรา 108 แห่งประมวลรัษฎากร)
,,,,,,,,,,,,,,,,,,การมอบอำนาจของบุคคลผู้กระทำการในนามของรัฐ หรือหน่วยงานทางปกครองแล้วแต่กรณี ต้องปิดอากรแสตมป์หรือไม่,ถ้าฝ่ายที่ต้องเสียอากรเป็นรัฐบาล เจ้าพนักงานผู้กระทำงานของรัฐโดยหน้าที่ บุคคลผู้กระทำ การในนามของรัฐบาล องค์การบริหารส่วนท้องถิ่น สภากาชาดไทย วัดวาอาราม และองค์การศาสนาใดๆ ในราชอาณาจักรซึ่งเป็นนิติบุคคล อากรเป็นอันไม่ต้องเสีย แต่ข้อยกเว้นนี้มิให้ใช้แก่องค์การของรัฐบาลที่ใช้ทุนหรือทุนหมุนเวียนเพื่อประกบการพาณิชย์ หรือการพาณิชย์ซึ่งองค์การบริหารราชการส่วนท้องถิ่นเป็นผู้จัดทำ (มาตรา 121 แห่งประมวลรัษฎากร)
,,,,,,,,,,,,,,,,,,การมอบฉันทะให้ยื่นเอกสารหรือพยานหลักฐานต่อศาลต้องมีพยานลงลายมือชื่อรับรองกี่คน,"การมอบฉันทะให้ผู้อื่นยื่นเอกสารหรือพยานหลักฐานต่อศาล 
ให้ทำเป็นหนังสือลงลายมือชื่อ ผู้มอบ ผู้รับมอบ และพยาน 
(ข้อ 13 แห่งระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. 2543) (พยานลงลายมือชื่อรับรองเอกสารอย่างน้อยหนึ่งคนถือว่าชอบด้วยกฎหมาย)"
,,,,,,,,,,,,,,,,,,"อัตราค่าธรรมเนียมศาลที่ผู้ฟ้องคดีปกครองต้องชำระ มีอัตราเท่าไร (คดีที่มีค่าธรรมเนียมศาลจะเป็นคดีที่อยู่ในอำนาจศาลปกครองชั้นต้นตามมาตรา 9 วรรคหนึ่ง (3),(4) แห่งพระราชบัญญัติจัดตั้งศาลปกครองฯ และการวางค่าธรรมเนียมศาลก็จะต้องวางต่อศาลปกครองชั้นต้นเช่นเดียวกัน","กรณีที่ต้องชำระค่าธรรมเนียมศาลนั้น มาตรา 45 วรรค 4 แห่งพระราชบัญญัติจัดตั้งศาลปกครองฯ กำหนดให้เสียค่าธรรมเนียมศาลในอัตราตามที่ระบุไว้ในตาราง 1 ท้ายประมวลกฎหมายวิธีพิจารณาความแพ่ง สำหรับคดีที่มี
คำขอให้ปลดเปลื้องทุกข์อันอาจคำนวณเป็นราคาเงินได้ ดังนี้
- ทุนทรัพย์ไม่เกิน 50 ล้านบาท ต้องชำระค่าธรรมเนียมศาลในอัตราร้อยละ 2 แต่ไม่เกินสองแสนบาท
- ทุนทรัพย์ส่วนที่เกิน 50 ล้านบาทขึ้นไป ต้องชำระค่าธรรมเนียมศาลในอัตราร้อยละ 0.1"
,,,,,,,,,,,,,,,,,,"กรณีที่ผู้ฟ้องคดีหลายคนฟ้องคดีรวมกัน
โดยมีคำขอค่าเสียหายในส่วนของแต่ละคน
ไม่เท่ากัน  คิดค่าธรรมเนียมศาลอย่างไร","กรณีที่ผู้ฟ้องคดีหลายคนฟ้องรวมกันมาเป็นคดีเดียวกันโดยมีค่าเสียหายแต่ละคนไม่เท่ากัน การคิดคำนวณทุนทรัพย์ 
ต้องคิดแยกกันตามความเสียหายตามความประสงค์ของแต่ละคนที่ได้ยื่นคำขอมาท้ายคำฟ้อง ทั้งนี้ ตามข้อ 34 วรรคสอง แห่งระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. 2543 ที่กำหนดไว้ว่าในกรณีที่ผู้ฟ้องคดีหลายคนร่วมกันยื่นคำฟ้องเป็นฉบับเดียวกัน หากเป็นกรณีที่อาจแบ่งแยกได้ว่า ทุนทรัพย์ของผู้ฟ้องคดีแต่ละคนเป็นจำนวนเท่าใด ให้ผู้ฟ้องคดีแต่ละคนชำระค่าธรรมเนียมศาลตามส่วนของตน"
,,,,,,,,,,,,,,,,,,กรณีที่มีการอุทธรณ์คำพิพากษาต้องเสียค่าธรรมเนียมศาลในชั้นอุทธรณ์อย่างไร,"ในการอุทธรณ์คำพิพากษาคดีที่มีทุนทรัพย์ ผู้อุทธรณ์ฝ่ายที่
ไม่พอใจในผลคำพิพากษา จะต้องจ่ายค่าธรรมเนียมศาลในชั้นอุทธรณ์นั้น ถ้าคดีมีทุนทรัพย์ในชั้นอุทธรณ์เป็นอย่างเดียวกับในศาลปกครองชั้นต้น ผู้อุทธรณ์ต้องเสียทุนทรัพย์เช่นเดียวกับในศาลปกครองชั้นต้น แต่ถ้าผู้อุทธรณ์ได้รับความพอใจบางส่วนแล้ว และทุนทรัพย์ในชั้นอุทธรณ์ต่ำกว่าในศาลปกครองชั้นต้น ให้ผู้อุทธรณ์เสียค่าธรรมเนียมศาลในชั้นอุทธรณ์ตามทุนทรัพย์ที่ต่ำนั้น"
,,,,,,,,,,,,,,,,,,ถ้าผู้ฟ้องคดีต้องการขอดำเนินคดีโดยยกเว้นค่าธรรมเนียมศาลต้องยื่นเมื่อใด,"คู่กรณีฝ่ายใดที่มีความจำนงจะดำเนินคดีโดยได้รับยกเว้นค่าธรรมเนียมศาล ให้ยื่นคำขอให้ยกเว้นค่าธรรมเนียมศาลโดยทำเป็นคำร้องต่อศาลปกครองชั้นต้นพร้อมกับคำฟ้องหรือ
คำอุทธรณ์ และถ้าคู่กรณีมิได้ยื่นคำขอพร้อมกับคำฟ้องหรือ
คำอุทธรณ์ ก็อาจยื่นคำขอให้ยกเว้นค่าธรรมเนียมศาลต่อศาลปกครองชั้นต้นในภายหลังได้ (ข้อ ๔๑/๒ แห่งระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. ๒๕๔๓)"
,,,,,,,,,,,,,,,,,,คดีพิพาทเกี่ยวกับคำวินิจฉัยของ ก.พ.ค. ต้องยื่นฟ้องต่อศาลปกครองชั้นต้น หรือศาลปกครองสูงสุด ,"คดีพิพาทเกี่ยวกับคำวินิจฉัยของ ก.พ.ค. เป็นคดีที่กฎหมายกำหนดให้อยู่ในเขตอำนาจของศาลปกครองสูงสุดตามมาตรา 11 (3) แห่งพระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ. 2542 ประกอบ มาตรา 116 
วรรคสอง แห่งพระราชบัญญัติระเบียบข้าราชการพลเรือน พ.ศ. 2551 แต่จะต้องดำเนินการตามมาตรา 114 วรรคแรก แห่งพระราชบัญญัติระเบียบข้าราชการพลเรือน พ.ศ. 2551 เสียก่อน กล่าวคือ ผู้ที่ถูกสั่งลงโทษตามพระราชบัญญัตินี้หรือถูกสั่งให้ออกจากราชการตามมาตรา 110 (1) (3) (5) (6) (7) และ (8) ต้องอุทธรณ์ต่อ ก.พ.ค. ภายในสามสิบวันนับแต่วันทราบหรือถือว่าทราบ หากไม่พอใจคำวินิจฉัยอุทธรณ์ของ ก.พ.ค. ก็สามารถยื่นฟ้องต่อศาลปกครองสูงสุดได้ ภายใน
เก้าสิบวันนับแต่วันที่ทราบหรือถือว่าทราบคำวินิจฉัยของ ก.พ.ค."
,,,,,,,,,,,,,,,,,,"ในกรณีที่ศาลปกครองได้มีคำพิพากษาหรือสั่งชี้ขาดคดีปกครองเสร็จเด็ดขาดแล้ว 
แต่คู่กรณี หรือบุคคลภายนอกผู้มีส่วนได้เสีย ที่ประสงค์จะยื่นคำร้องขอให้ศาลปกครองพิจารณาคดีใหม่ จะต้องทำอย่างไร","คู่กรณีหรือบุคคลภายนอกผู้มีส่วนได้เสีย ต้องยื่นคำขอเป็นหนังสือลงลายมือชื่อของตนต่อศาลปกครองสูงสุดสำหรับคดีฟ้องตรง หรือยื่นคำขอดังกล่าวต่อศาลปกครองชั้นต้นที่มี
คำพิพากษาสำหรับคดีอุทธรณ์ พร้อมระบุเหตุแห่งการขอให้ศาลปกครองพิจารณาพิพากษาคดีใหม่ ตามมาตรา 75 แห่งพระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ. 2542 ทั้งนี้ ผู้ยื่นจะต้องยื่นคำขอภายในเก้าสิบวันนับแต่วันที่รู้เหตุนั้น แต่ไม่เกินห้าปีนับแต่ศาลปกครองได้มีคำพิพากษาหรือคำสั่งชี้ขาด"
,,,,,,,,,,,,,,,,,,"กรณีที่มีการยื่นฟ้องคดีต่อศาลปกครองแล้ว ต่อมาคู่กรณีฝ่ายหนึ่งถึงแก่ความตายก่อนศาลปกครองพิพากษาคดี ทายาท ฯลฯ หรือผู้มีส่วนได้เสียจะมีคำขอเข้ามาแทนที่
ผู้ฟ้องคดีที่ถึงแก่ความตาย ได้ทันที หรือไม่ นั้น (คู่ความมรณะ)",จะต้องยื่นคำขอต่อศาลปกครองที่คดีอยู่ระหว่างพิจารณา โดยขอเข้ามาภายในหนึ่งปี นับแต่วันที่คู่กรณีผู้นั้นถึงแก่ความตาย โดยจะเป็นกรณีทายาท ผู้จัดการมรดก ผู้ปกครองทรัพย์มรดก หรือผู้สืบสิทธิจะยื่นคำขอเข้ามาเอง หรือโดยที่ศาลมีหมายเรียกให้เข้ามาเนื่องจากคู่กรณีฝ่ายใดฝ่ายหนึ่งมีคำขอก็ได้ ตามมาตรา 53 แห่งพระราชบัญญัติจัดตั้งศาลปกครองและวิธีพิจารณาคดีปกครอง พ.ศ.2542 โดยคำขอเช่นว่านี้ จะต้องทำเป็นหนังสือและต้องมีรายการหรือสำเนาพยานหลักฐานประกอบ คำขอให้ครบถ้วนถูกต้อง โดยจะยื่นด้วยตนเองหรือมอบฉันทะให้ผู้อื่นยื่นต่อศาลหรือพนักงานเจ้าหน้าที่ของศาล หรือจะทำโดยวิธีการส่งทางไปรษณีย์ลงทะเบียน หรือส่งผ่านระบบงานคดีปกครองอิเล็กทรอนิกส์ก็ได้
,,,,,,,,,,,,,,,,,,การยื่นคำอุทธรณ์คำพิพากษาศาลปกครองชั้นต้น,"ผู้อุทธรณ์ต้องยื่นคำอุทธรณ์ต่อศาลปกครองชั้นต้นที่มี
คำพิพากษา โดยยื่นต่อพนักงาน เจ้าหน้าที่ของศาลปกครองชั้นต้นนั้น หรือส่งคำอุทธรณ์ทางไปรษณีย์ลงทะเบียนไปยัง
ศาลปกครองชั้นต้นดังกล่าว หรือยื่นผ่านระบบงานคดีปกครองอิเล็กทรอนิกส์ก็ได้"
,,,,,,,,,,,,,,,,,,การอุทธรณ์คำสั่งศาลปกครองชั้นต้น,ผู้อุทธรณ์ต้องยื่นคำร้องอุทธรณ์คำสั่งต่อศาลปกครองชั้นต้น โดยยื่นต่อพนักงาน เจ้าหน้าที่ของศาลปกครองชั้นต้นนั้น หรือส่งคำอุทธรณ์ทางไปรษณีย์ลงทะเบียนไปยังศาลปกครองชั้นต้นดังกล่าว หรือยื่นผ่านระบบงานคดีปกครองอิเล็กทรอนิกส์ก็ได้
,,,,,,,,,,,,,,,,,,ระยะเวลาการอุทธรณ์คำสั่งศาลปกครองชั้นต้น,"การอุทธรณ์คำสั่งของศาลปกครองชั้นต้น คู่กรณีหรือผู้มีส่วนได้เสียมีสิทธิยื่นคำร้องอุทธรณ์คำสั่ง ภายในสามสิบวันนับแต่วันที่ได้รับแจ้งคำสั่ง การอุทธรณ์คำสั่งยกเว้นค่าธรรมเนียมศาลเฉพาะบางส่วนหรือคำสั่งยกคำขอยกเว้นค่าธรรมเนียมศาล 
ผู้ยื่นคำขอจะต้องยื่นคำร้องอุทธรณ์คำสั่งดังกล่าวภายในสิบห้าวันนับแต่วันที่ได้รับแจ้งคำสั่งศาล"
,,,,,,,,,,,,,,,,,,บุคคลใดมีสิทธิยื่นคำร้องขอตรวจสำนวนคดีและขอคัดถ่ายเอกสารในสำนวนคดี,"ในการตรวจดูเอกสารหลักฐานในสำนวนคดี ศาลปกครองจะอนุญาตให้เฉพาะคู่กรณีเท่านั้น ที่มีสิทธิขอตรวจดูพยาน
หลักฐานที่แต่ละฝ่ายได้ยื่นไว้ในสำนวน และสามารถขอคัดสำเนาเอกสารได้ และศาลอาจส่งสำเนาให้คู่กรณีก็ได้ สำหรับบุคคลภายนอก จะต้องเป็นพยานหรือ ผู้มีส่วนได้เสีย และจะขอตรวจหรือคัดสำเนาได้เฉพาะในส่วนที่เกี่ยวข้องกับตนในคดีเท่านั้น "
,,,,,,,,,,,,,,,,,,เอกสารในสำนวนคดีประเภทใด ที่ต้องห้ามไม่ให้คู่กรณีขอตรวจหรือคัดสำเนาเอกสาร,"คู่กรณี พยาน หรือบุคคลภายนอก ไม่อาจขอตรวจดูหรือขอ
คัดสำเนาเอกสารที่พนักงาน เจ้าหน้าที่ของศาล พนักงานคดีปกครอง ตุลาการเจ้าของสำนวน ตุลาการผู้แถลงคดี หรือศาล
จัดทำขึ้นเพื่อใช้เป็นการภายใน และไม่อาจขอสำเนาอันรับรองถูกต้องของเอกสารนั้นได้"
,,,,,,,,,,,,,,,,,,การยื่นคำร้องขอตรวจสำนวน ผู้ยื่นต้องทำอย่างไร,ผู้ที่มีความประสงค์จะขอตรวจสำนวนคดีหรือขอคัดถ่ายเอกสารในสำนวนคดี จะต้องทำเป็น หนังสือลงลายมือชื่อ ระบุรายละเอียดหรือข้อเท็จจริง ประกอบการพิจารณา อย่างน้อยต้องได้ความว่าผู้ร้องมีฐานะใด และมีความประสงค์จะขอตรวจสำนวนคดีใด และหากประสงค์จะคัดถ่ายเอกสารในคดี จะต้องระบุชื่อเอกสาร และลำดับที่เอกสารในสำนวนคดีให้ชัดเจน เพื่อให้ศาลพิจารณาอนุญาตต่อไป
,,,,,,,,,,,,,,,,,,คำร้อง ขอเปลี่ยนชื่อ ที่อยู่,"กรณีผู้ฟ้องคดี ผู้แทนผู้ฟ้องคดี ผู้ถูกฟ้องคดี ผู้รับมอบอำนาจ
ผู้ฟ้องคดีหรือผู้ถูกฟ้องคดี หรือ คู่กรณีในคดีที่อยู่ระหว่างพิจารณาคดีของศาล หากบุคคลดังกล่าวได้มีการเปลี่ยนแปลง
ชื่อ ชื่อสกุล หรือที่อยู่ ในการติดต่อกับศาล สามารถทำคำร้องยื่นต่อศาลเพื่อแจ้งการเปลี่ยนแปลงข้อมูลได้ โดยผู้ร้องอาจยื่นเป็นหนังสือหรือคำเป็นคำร้อง (ค.2) ระบุว่า คำร้องขอเปลี่ยนชื่อ ชื่อสกุล หรือที่อยู่ และระบุเลขคดี คู่กรณีในคดี พร้อมทั้งระบุชื่อ สกุล หรือที่อยู่เดิม แล้วระบุความต้องการที่จะเปลี่ยนเป็น ชื่อ ชื่อสกุลหรือที่อยู่ใหม่ โดยจะต้องแนบสำเนาพยานหลักฐาน ในกรณีเปลี่ยนชื่อ หรือ ชื่อสกุล"
,,,,,,,,,,,,,,,,,,เมื่อคู่กรณีมีความประสงค์ที่จะขอให้ศาลเรียกพยานหลักฐานเพิ่มเติมเข้ามาในคดี จะต้องดำเนินการอย่างไร,การขอให้ศาลเรียกพยานหลักฐานเพิ่มเติมเข้ามาในคดีนั้น คู่กรณีต้องจัดทำเป็นคำร้องยื่นต่อศาล โดยระบุรายละเอียดแห่งคดีที่เกี่ยวข้องให้ครบถ้วน พร้อมทั้งแสดงเหตุผลหรือวัตถุประสงค์ในการขอให้ศาลเรียกพยานเพิ่มเติมเข้าในคดีดังกล่าวให้ชัดแจ้ง โดยใช้ถ้อยคำสุภาพ และลงลายมือชื่อผู้ยื่นคำร้องส่วนการพิจารณาว่าจะเรียกพยานหลักฐานเพิ่มเติมเข้ามาในคดีตามคำร้องนั้น เป็นดุลพินิจของศาล โดยศาลจะพิจารณาถึงเหตุผลและความจำเป็นที่ต้องเรียกพยานหลักฐานเข้ามาเพื่อประกอบการวินิจฉัย ตามข้อ 50 แห่งระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. 2543
,,,,,,,,,,,,,,,,,,ผู้ที่มีสิทธิสอบถามความเคลื่อนไหวในคดี,ผู้ที่มีสิทธิสอบถามความเคลื่อนไหวในคดี ได้แก่ คู่กรณีในคดี (ผู้ฟ้องคดี ผู้ถูกฟ้องคดี ผู้ร้องสอด) ผู้รับมอบอำนาจของคู่กรณี ผู้รับมอบฉันทะของคู่กรณีในคดี และบุคคลภายนอกที่ศาลสั่งให้เป็น  ผู้มีส่วนได้เสียในคดีที่สามารถสอบถามความเคลื่อนไหวในคดีได้
,,,,,,,,,,,,,,,,,,วิธีการยื่นคำร้องขอสอบถามความเคลื่อนไหวในคดี,การยื่นคำร้องควรทำเป็นหนังสือ ระบุว่า “คำร้องสอบถามความเคลื่อนไหวในคดี....” ควร ระบุวันที่ในคำร้อง ชื่อและที่อยู่ของผู้ฟ้องคดีหรือผู้ถูกฟ้องคดี พร้อมทั้งระบุเหตุผลและวัตถุประสงค์ในการสอบถามความเคลื่อนไหวคดี โดยผู้ยื่นคำร้องจะยื่นคำร้องด้วยตนเองหรือจะยื่นโดยวิธีส่งทางไปรษณีย์ลงทะเบียน หรือระบบงานคดีปกครองอิเล็กทรอนิกส์ก็ได้
,,,,,,,,,,,,,,,,,,การยื่นคำร้องขอเร่งรัดการพิจารณาคดี,"ในระหว่างการพิจารณาคดี หากคู่กรณีฝ่ายใดฝ่ายหนึ่งเห็นว่า
การพิจารณาของศาลปกครองล่าช้าทำให้ตนเองได้รับความเสียหาย คู่กรณีฝ่ายนั้นสามารถยื่นคำร้องขอเร่งรัดการพิจารณาคดีต่อศาลปกครองได้ โดยทำเป็นคำร้องต่อศาลปกครอง ทั้งนี้ คำร้องจะต้องระบุรายละเอียดของคดีผู้ฟ้องคดี ผู้ถูกฟ้องคดี พร้อมทั้งแจ้งความประสงค์ในการการยื่นเอกสารให้ชัดเจนว่ามีความประสงค์ใด และต้องใช้คำสุภาพ พร้อมทั้งลงลายมือชื่อผู้ยื่นคำร้อง"
,,,,,,,,,,,,,,,,,,วิธีการยกเลิกการมอบอำนาจหรือถอนผู้รับมอบอำนาจในคดีปกครอง,การมอบอำนาจที่สมบูรณ์นั้นจะดำรงอยู่จนกว่าจะสิ้นสุดลงตามเงื่อนไขหรือระยะเวลาที่กำหนดหรือเมื่อมีการยกเลิกการมอบอำนาจดังกล่าว และการยกเลิกการมอบอำนาจ จะต้องกระทำตามแบบที่กฎหมายกำหนดไว้เช่นเดียวกับการการมอบอำนาจด้วย ดังนั้น กรณีที่คู่กรณีฝ่ายใดประสงค์จะยกเลิกการมอบอำนาจหรือขอถอนผู้รับมอบอำนาจคนใด สามารถทำได้โดยจัดทำเป็นคำร้อง ขอถอนผู้รับมอบอำนาจต่อศาลปกครองที่พิจารณาคดีนั้นอยู่ ทั้งนี้ คำร้อง ให้ทำเป็นหนังสือระบุรายละเอียดให้ครบถ้วน พร้อมทั้งแสดงเหตุผลและวัตถุประสงค์ในการขอถอนผู้รับมอบอำนาจให้ชัดแจ้ง โดยใช้ถ้อยคำสุภาพ พร้อมลงลายมือชื่อผู้ยื่นคำร้อง
,,,,,,,,,,,,,,,,,,การยื่นคำร้องขอคัดค้านตุลาการ ในระหว่างการพิจารณาพิพากษาคดีปกครอง,"ในการดำเนินกระบวนพิจารณาคดีของศาลปกครอง คู่กรณี
ในคดีอาจยื่นคำขอคัดค้านตุลาการได้ เมื่อเห็นว่า ตุลาการ
ศาลปกครองมีเหตุแห่งการคัดค้านหรือเหตุอื่นใดอันมีสภาพ
ร้ายแรง ซึ่งอาจทำให้การพิจารณาพิพากษาคดีเสียความยุติธรรม ตามมาตรา 63 แห่งพระราชบัญญัติจัดตั้งศาลปกครองฯ และเมื่อคู่กรณีได้ยื่นคำร้องคัดค้านตุลาการแล้ว ตุลาการศาลปกครองก็จะดำเนินการเกี่ยวกับคำร้องดังกล่าว ตามระเบียบที่ประชุมใหญ่ฯ ว่าด้วยองค์คณะ การจ่ายสำนวน... การคัดค้านตุลาการศาลปกครองฯ พ.ศ. 2544"
,,,,,,,,,,,,,,,,,,"การกำหนดวันสิ้นสุดการแสวงหาข้อเท็จจริง 
มีเพื่ออะไร",การกำหนดวันสิ้นสุดการแสวงหาข้อเท็จจริง ก็เพื่อให้ศาลแจ้งให้คู่กรณีทราบว่า ข้อเท็จจริงที่ศาลแสวงหามานั้น เพียงพอที่ศาลจะได้นำมาใช้ในการวินิจฉัยชี้ขาดแล้ว โดยตุลาการหัวหน้าคณะจะมีคำสั่งให้วันหนึ่งวันใดเป็นวันสิ้นสุดการแสวงหาข้อเท็จจริง ตามข้อ 62 แห่งระเบียบของที่ประชุมใหญ่ตุลาการในศาลปกครองสูงสุด ว่าด้วยวิธีพิจารณาคดีปกครอง พ.ศ. 2543
